AA.DAfN,AW,DOI,F.FN
";; ","if;; want;; share;; data;; long;; term;; storage;; trustworthy;; digital;; archive;; essential;; condition;; trust;; basis;; storing;; sharing;; must;; stakeholders;; involved;; certification;; archives;; make;; important;; contribution;; confidence;; ten;; years;; ago;; dans;; assigned;; task;; developing;; seal;; approval;; ensure;; archived;; still;; found;; understood;; future;; 2009;; dsa;; transferred;; international;; body;; board;; managed;; developed;; guidelines;; peer;; review;; process;; ever;; objectives;; safeguard;; high;; quality;; guide;; reliable;; management;; without;; requiring;; implementation;; standards;; regulations;; heavy;; investments;; contains;; 16;; applying;; verifying;; aspects;; concerning;; creation;; reuse;; feedback;; applied;; different;; case;; studies;; gained;; insight;; benefits;; impact;; easy;; measure;; holders;; usually;; refer;; qualitative;; form;; awareness;; value;; repositories;; communities;; funders;; publishers;; down;; line;; safely;; state;; proven;; added;; try;; look;; five;; expect;; developments;; growing;; interest;; european;; research;; infrastructures;; collaboration;; iscu;; world;; system;; umbrella;; rda;; alliance;; commission;; showing;; services;; success;; challenge;; professionalize;; organization;; coming;; enable;; community;; continue;; grow;; promising;; bright","10.2218/ijdc.v10i1.363","trustworthiness;; reuse;; digital data;; data mining;; computer science;; commission;; certification mark;; certification;; alliance;; added value"
";; ","data;; asset;; framework;; methodology;; evolved;; provide;; model;; institutional;; surveys;; researchers;; practices;; attitudes;; least;; 13;; studies;; published;; uk;; internationally;; aim;; paper;; analyse;; 2014;; daf;; survey;; university;; sheffield;; reflect;; comparability;; previous;; 432;; responded;; representing;; 8;; target;; population;; collect;; multiple;; types;; significant;; number;; accumulated;; large;; amounts;; backed;; diverse;; basis;; 25;; respondents;; dmp;; eighteen;; months;; creation;; still;; aware;; local;; research;; management;; policy;; fortunately;; favourable;; idea;; training;; aspects;; rdm;; generally;; experience;; sharing;; positive;; both;; terms;; minority;; seeing;; lack;; obstacle;; progress;; desire;; reuse;; others;; share;; own;; broad;; group;; comparison;; institutions;; difficult;; particularly;; divergence;; questions;; asked;; different;; nevertheless;; identifying;; priorities;; common;; patterns;; showed;; less;; cross;; conducted;; tenopir;; al;; 2011","10.2218/ijdc.v10i1.362","reuse;; rdm;; population;; obstacle;; knowledge management;; data type;; data sharing;; data mining;; data management;; computer science;; comparability"
"Royal Netherlands Academy of Arts and Sciences;; ","end;; 2011;; data;; intelligence;; 4;; librarians;; course;; developed;; provide;; online;; resources;; training;; digital;; preservation;; practitioners;; specifically;; library;; staff;; lessons;; learned;; first;; rounds;; developments;; research;; management;; landscape;; led;; revision;; positioning;; structure;; content;; paper;; describes;; both;; three;; main;; drivers;; changes;; themselves;; drawn;; 2014;; revised;; format;; programmatic;; title;; essentials;; support","10.2218/ijdc.v10i1.364","world wide web;; front office;; digital preservation;; data mining;; data management;; computer science"
"University of Ottawa","one;; critical;; problems;; curation;; research;; data;; harmonization;; internal;; metadata;; schemata;; value;; harmonizing;; illustrated;; berkeley;; earth;; project;; successfully;; integrated;; schema;; raw;; climate;; datasets;; wide;; variety;; geographical;; sources;; time;; periods;; 250;; years;; doing;; enabled;; scientists;; calculate;; more;; accurate;; estimate;; changes;; average;; land;; surface;; temperatures;; ascertain;; extent;; change;; anthropogenic;; paper;; surveys;; approaches;; taken;; integration;; general;; examines;; specific;; features;; source;; temperature;; harmonized;; conclusion;; drawn;; original;; common;; format;; promising;; training;; set;; apply;; machine;; learning;; methods;; replicating;; human;; process;; describes;; progress;; domain;; independent;; approach;; problem;; applied;; fields;; incorporated;; portal;; enhance;; discoverability;; reuse;; broad;; range","10.2218/ijdc.v10i1.367","source data;; schema;; metadata;; information retrieval;; discoverability;; data science;; data mining;; data mapping;; data integration;; data element;; data curation;; computer science"
";; ;; ;; ;; ;; ;; ;; ","identified;; department;; population;; health;; dph;; academic;; medical;; center;; facilitate;; research;; large;; externally;; funded;; datasets;; barriers;; included;; difficulty;; accessing;; working;; lack;; knowledge;; institutional;; licenses;; sharing;; reuse;; generated;; researchers;; institution;; internal;; recognized;; library;; partnered;; researcher;; create;; catalog;; external;; detailed;; metadata;; access;; instructions;; listed;; main;; campus;; expertise;; order;; cross;; collaboration;; data;; description;; standards;; reviewed;; set;; both;; internally;; constitute;; next;; phase;; development;; interviews;; range;; investigators;; interested;; targeted;; outreach;; group;; undertaken;; initial;; resulted;; additional;; local;; experts;; volunteering;; proposals;; functionality;; interest;; inclusion;; despite;; limited;; 250;; unique;; page;; views;; three;; months;; went;; live;; establishment;; led;; partnerships;; management;; core;; university;; state;; serves;; direct;; user;; describe;; strong;; community;; users;; expand;; include;; future;; expansion;; plans;; datacore","10.2218/ijdc.v10i1.366","world wide web;; reuse;; population health;; page view;; outreach;; metadata;; data sharing;; data science;; data reuse;; data mining;; data management;; computer science"
";; ;; ;; ;; ;; ","iso19156;; observations;; measurements;; om;; why;; ceda;; moles;; developed;; engineered;; migration;; information;; holdings;; moles2;; finally;; provide;; early;; assessment;; moles3;; implemented;; limitations;; key;; drivers;; development;; included;; necessity;; data;; provenance;; structured;; support;; iso19115;; discovery;; metadata;; export;; eu;; inspire;; compliance;; appropriate;; fixed;; landing;; pages;; digital;; object;; identifiers;; dois;; presence;; evolving;; datasets;; lessons;; learned;; importance;; minimising;; structure;; free;; text;; fields;; agility;; infrastructure;; without;; compromising;; maintainability;; both;; systems;; internally;; externally;; g;; citing;; responsible;; themselves;; itself;; needed;; ensure;; continuity;; service;; traceability;; archived;; assets","10.2218/ijdc.v10i1.365","traceability;; observations and measurements;; maintainability;; iso standards;; information structure;; information infrastructure;; identifier;; it service continuity;; data mining;; computer science"
"","paper;; traces;; development;; digital;; data;; curation;; curricula;; brief;; length;; focus;; north;; american;; initiatives;; primarily;; continuing;; education;; programs;; explores;; strengths;; weaknesses;; professional;; workshops;; creation;; graduate;; level;; courses;; certificates;; degrees;; moocs;; role;; funding;; agencies;; process;; concludes;; missing;; needed;; create;; workforce;; steward;; assets;; foreseeable;; future","10.2218/ijdc.v10i1.352","workforce;; strengths and weaknesses;; knowledge management;; digitization;; digital curation;; data curation;; curriculum;; continuing education;; computer science"
";; ;; ;; ;; ;; ","partnerships;; educational;; programs;; research;; centers;; vital;; meeting;; escalating;; workforce;; demands;; data;; curation;; offer;; platform;; educators;; increase;; knowledge;; current;; best;; practices;; emerging;; challenges;; field;; student;; internships;; key;; success;; just;; students;; gain;; authentic;; experience;; facilities;; excel;; intensive;; services;; provide;; effective;; rich;; mutually;; beneficial;; engagement;; professionals;; scientists;; paper;; reports;; education;; dcerc;; program;; aimed;; developing;; model;; featuring;; experiences;; exemplar;; strength;; emphasis;; facilitating;; mutual;; exchange;; information;; mentors;; evolved;; iterative;; gradual;; refinements;; upon;; gathered;; formative;; evaluation;; resulted;; outcomes;; participants;; believe;; more;; sustainable;; leverages;; base;; peer;; learning;; rather;; traditional;; expert;; trainee;; describes;; shaped;; development;; conclude;; discussion;; critical;; features;; similar;; able;; accommodate;; adapt;; emergent;; needs;; variety;; environments","10.2218/ijdc.v10i1.350","workforce;; knowledge management;; knowledge base;; internship;; formative assessment;; exchange of information;; data mining;; data curation;; data as a service;; computer science;; best practice"
";; ","paper;; examines;; role;; functions;; value;; ischool;; agent;; change;; data;; informatics;; curation;; arena;; brief;; background;; movement;; followed;; review;; decade;; highlights;; key;; trends;; perspective;; open;; science;; big;; disciplinary;; diversity;; growing;; emphasis;; shortage;; talent;; noted;; family;; roles;; identified;; moves;; describe;; three;; primary;; ischools;; education;; research;; intelligence;; professional;; practice;; form;; foundations;; capability;; ramp;; model;; illustrated;; mini;; case;; studies;; school;; information;; sciences;; university;; pittsburgh;; immersive;; laboratory;; component;; two;; management;; infrastructures;; graduate;; courses;; partnership;; library;; system;; centred;; rdm;; mapping;; community;; profile;; tool;; closes;; look;; future;; assertion;; mission;; critical;; steps;; next;; moving;; programs;; mainstream;; core;; curriculum;; adopting;; translational;; strengthening;; engagement;; alliance","10.2218/ijdc.v10i1.349","open data;; knowledge management;; information science;; discipline;; data science;; data mining;; data management;; data curation;; curriculum;; computer science;; capability maturity model;; big data"
";; ","increasing;; graduate;; students;; acquire;; competencies;; managing;; curating;; data;; sets;; part;; education;; librarians;; information;; professionals;; beginning;; respond;; developing;; programming;; yet;; few;; models;; follow;; impact;; practices;; explored;; case;; student;; centered;; pilot;; program;; literacy;; offered;; purdue;; university;; college;; agriculture;; structured;; flexible;; enough;; incorporate;; field;; exercises;; assignments;; designed;; own;; research;; create;; meaningful;; authentic;; learning;; experiences;; formative;; summative;; assessment;; critical;; component;; included;; interviews;; six;; months;; completion;; determine;; extent;; covered;; taken;; root;; structure;; strengths;; weakness;; lessons;; learned;; instructors","10.2218/ijdc.v10i1.348","summative assessment;; pilot program;; multimedia;; medical education;; knowledge management;; formative assessment;; data literacy;; computer science;; competence;; authentic learning"
